236,292,4,4,314.5,0,102
240,296,4,4,322.5,0,102
244,300,4,4,326.5,0,102
248,304,4,4,330.5,0,102
252,308,4,4,334.5,0,102
256,312,4,4,338.5,0,102
260,316,4,4,342.5,0,102
264,320,4,4,346.5,0,102
268,324,4,4,354.5,0,102
272,328,4,4,358.5,0,102
276,332,4,4,362.5,0,102
280,336,4,4,366.5,0,102
284,340,4,4,370.5,0,102
288,344,4,4,374.5,0,102
292,348,4,4,374.5,0,0
296,352,4,4,374.5,0,0
300,356,4,4,374.5,0,0
304,360,4,4,374.5,0,0
308,364,4,4,378.5,0,102
312,368,4,4,378.5,0,0
316,372,4,4,378.5,0,0
320,376,4,4,378.5,0,0
324,380,4,4,378.5,0,0
328,384,4,4,378.5,0,0
332,388,4,-4,378.5,0,0
336,384,4,-4,378.5,0,0
340,380,4,-4,378.5,0,0
344,376,4,-4,378.5,0,0
348,372,4,-4,378.5,0,0
352,368,4,-4,378.5,0,0
356,364,4,-4,378.5,0,0
360,360,4,-4,378.5,0,0
364,356,4,-4,378.5,0,0
368,352,4,-4,378.5,0,0
372,348,4,-4,378.5,0,0
376,344,4,-4,378.5,0,0
380,340,4,-4,378.5,0,0
384,336,4,-4,382.5,0,102
388,332,4,-4,382.5,0,0
392,328,4,-4,382.5,0,0
396,324,4,-4,382.5,0,0
400,320,4,-4,382.5,0,0
404,316,4,-4,382.5,0,0
408,312,4,-4,382.5,0,0
412,308,4,-4,382.5,0,0
416,304,4,-4,382.5,0,0
420,300,4,-4,382.5,0,0
424,296,4,-4,382.5,0,0
428,292,4,-4,382.5,0,0
432,288,4,-4,382.5,0,0
436,284,4,-4,382.5,0,0
440,280,4,-4,386.5,0,102
444,276,4,-4,390.5,0,102
448,272,4,-4,394.5,0,102
452,268,4,-4,398.5,0,102
456,264,4,-4,402.5,0,102
460,260,4,-4,406.5,0,102
464,256,4,-4,414.5,0,102
468,252,4,-4,418.5,0,102
472,248,4,-4,422.5,0,102
476,244,4,-4,426.5,0,102
480,240,4,-4,430.5,0,102
484,236,4,-4,434.5,0,102
488,232,4,-4,438.5,0,102
492,228,4,-4,442.5,0,102
496,224,4,-4,450.5,0,102
500,220,4,-4,454.5,0,102
504,216,4,-4,458.5,0,102
508,212,4,-4,458.5,0,0
512,208,4,-4,458.5,0,0
516,204,4,-4,458.5,0,0
520,200,4,-4,458.5,0,0
524,196,4,-4,458.5,0,0
528,192,4,-4,458.5,0,0
532,188,4,-4,458.5,0,0
536,184,4,-4,458.5,0,0
540,180,4,-4,458.5,0,0
544,176,4,-4,458.5,0,0
548,172,4,-4,458.5,0,0
552,168,4,-4,458.5,0,0
556,164,4,-4,458.5,0,0
560,160,4,-4,458.5,0,0
564,156,4,-4,458.5,0,0
568,152,4,-4,458.5,0,0
572,148,4,-4,458.5,0,0
576,144,4,-4,458.5,0,0
580,140,4,-4,458.5,0,0
584,136,4,-4,458.5,0,0
588,132,4,-4,458.5,0,0
592,128,4,-4,458.5,0,0
596,124,4,-4,458.5,0,0
600,120,4,-4,458.5,0,0
604,116,4,-4,458.5,0,0
608,112,-4,-4,458.5,0,0
604,108,-4,-4,458.5,0,0
600,104,-4,-4,458.5,0,0
596,100,-4,-4,458.5,0,0
592,96,-4,-4,458.5,0,0
588,92,-4,-4,458.5,0,0
584,88,-4,-4,458.5,0,0
580,84,-4,-4,458.5,0,0
576,80,-4,-4,458.5,0,0
572,76,-4,-4,462.5,0,102
568,72,-4,-4,462.5,0,0
564,68,-4,-4,462.5,0,0
560,64,-4,-4,462.5,0,0
556,60,-4,-4,462.5,0,0
552,56,-4,-4,462.5,0,0
548,52,-4,-4,462.5,0,0
544,48,-4,-4,462.5,0,0
540,44,-4,-4,462.5,0,0
536,40,-4,-4,462.5,0,0
532,36,-4,-4,462.5,0,0
528,32,-4,-4,462.5,0,0
524,28,-4,-4,462.5,0,0
520,24,-4,-4,462.5,0,0
516,20,-4,-4,462.5,0,0
512,16,-4,-4,462.5,0,0
508,12,-4,-4,462.5,0,0
504,8,-4,4,462.5,0,0
500,12,-4,4,462.5,0,0
496,16,-4,4,462.5,0,0
492,20,-4,4,462.5,0,0
488,24,-4,4,462.5,0,0
484,28,-4,4,462.5,0,0
480,32,-4,4,462.5,0,0
476,36,-4,4,462.5,0,0
472,40,-4,4,462.5,0,0
468,44,-4,4,462.5,0,0
464,48,-4,4,462.5,0,0
460,52,-4,4,458.5,0,100
456,56,-4,4,458.5,0,0
452,60,-4,4,458.5,0,0
448,64,-4,4,458.5,0,0
444,68,-4,4,458.5,0,0
440,72,-4,4,458.5,0,0
436,76,-4,4,458.5,0,0
432,80,-4,4,458.5,0,0
428,84,-4,4,458.5,0,0
424,88,-4,4,458.5,0,0
420,92,-4,4,458.5,0,0
416,96,-4,4,458.5,0,0
412,100,-4,4,458.5,0,0
408,104,-4,4,458.5,0,0
404,108,-4,4,458.5,0,0
400,112,-4,4,454.5,0,100
396,116,-4,4,446.5,0,100
392,120,-4,4,442.5,0,100
388,124,-4,4,438.5,0,100
384,128,-4,4,434.5,0,100
380,132,-4,4,430.5,0,100
376,136,-4,4,426.5,0,100
372,140,-4,4,422.5,0,100
368,144,-4,4,418.5,0,100
364,148,-4,4,410.5,0,100
360,152,-4,4,406.5,0,100
356,156,-4,4,402.5,0,100
352,160,-4,4,398.5,0,100
348,164,-4,4,394.5,0,100
344,168,-4,4,390.5,0,100
340,172,-4,4,382.5,0,100
336,176,-4,4,378.5,0,100
332,180,-4,4,374.5,0,100
328,184,-4,4,370.5,0,100
324,188,-4,4,366.5,0,100
320,192,-4,4,362.5,0,100
316,196,-4,4,358.5,0,100
312,200,-4,4,350.5,0,100
308,204,-4,4,346.5,0,100
304,208,-4,4,342.5,0,100
300,212,-4,4,338.5,0,100
296,216,-4,4,334.5,0,100
292,220,-4,4,330.5,0,100
288,224,-4,4,326.5,0,100
284,228,-4,4,318.5,0,100
280,232,-4,4,314.5,0,100
276,236,-4,4,310.5,0,100
272,240,-4,4,306.5,0,100
268,244,-4,4,302.5,0,100
264,248,-4,4,298.5,0,100
260,252,-4,4,294.5,0,100
256,256,-4,4,294.5,0,0
252,260,-4,4,294.5,0,0
248,264,-4,4,294.5,0,0
244,268,-4,4,294.5,0,0
240,272,-4,4,294.5,0,0
236,276,-4,4,294.5,0,0
232,280,-4,4,294.5,0,0
228,284,-4,4,294.5,0,0
224,288,-4,4,294.5,0,0
220,292,-4,4,294.5,0,0
216,296,-4,4,294.5,0,0
212,300,-4,4,294.5,0,0
208,304,-4,4,294.5,0,0
204,308,-4,4,294.5,0,0
200,312,-4,4,294.5,0,0
196,316,-4,4,294.5,0,0
192,320,-4,4,294.5,0,0
188,324,-4,4,294.5,0,0
184,328,-4,4,294.5,0,0
180,332,-4,4,294.5,0,0
176,336,-4,4,294.5,0,0
172,340,-4,4,294.5,0,0
168,344,-4,4,294.5,0,0
164,348,-4,4,294.5,0,0
160,352,-4,4,294.5,0,0
156,356,-4,4,294.5,0,0
152,360,-4,4,294.5,0,0
148,364,-4,4,294.5,0,0
144,368,-4,4,294.5,0,0
140,372,-4,4,294.5,0,0
136,376,-4,4,294.5,0,0
132,380,-4,4,294.5,0,0
128,384,-4,4,294.5,0,0
124,388,-4,-4,294.5,0,0
120,384,-4,-4,294.5,0,0
116,380,-4,-4,294.5,0,0
112,376,-4,-4,294.5,0,0
108,372,-4,-4,294.5,0,0
104,368,-4,-4,294.5,0,0
99.9999,364,-4,-4,294.5,0,0
95.9999,360,-4,-4,290.5,0,100
91.9999,356,-4,-4,290.5,0,0
87.9999,352,-4,-4,290.5,0,0
83.9999,348,-4,-4,290.5,0,0
79.9999,344,-4,-4,290.5,0,0
75.9999,340,-4,-4,290.5,0,0
71.9999,336,-4,-4,290.5,0,0
67.9999,332,-4,-4,290.5,0,0
63.9999,328,-4,-4,290.5,0,0
59.9999,324,-4,-4,290.5,0,0
55.9999,320,-4,-4,290.5,0,0
51.9999,316,-4,-4,290.5,0,0
47.9999,312,-4,-4,290.5,0,0
43.9999,308,-4,-4,290.5,0,0
39.9999,304,-4,-4,286.5,0,100
35.9999,300,-4,-4,282.5,0,100
31.9999,296,-4,-4,278.5,0,100
27.9999,292,-4,-4,270.5,0,100
23.9999,288,-4,-4,266.5,0,100
19.9999,284,-4,-4,262.5,0,100
15.9999,280,-4,-4,258.5,0,100
12,276,4,-4,254.5,0,100
15.9999,272,4,-4,250.5,0,100
19.9999,268,4,-4,246.5,0,100
23.9999,264,4,-4,242.5,0,100
27.9999,260,4,-4,242.5,0,0
31.9999,256,4,-4,242.5,0,0
35.9999,252,4,-4,242.5,0,0
39.9999,248,4,-4,242.5,0,0
43.9999,244,4,-4,242.5,0,0
47.9999,240,4,-4,242.5,0,0
51.9999,236,4,-4,242.5,0,0
55.9999,232,4,-4,242.5,0,0
59.9999,228,4,-4,242.5,0,0
63.9999,224,4,-4,242.5,0,0
67.9999,220,4,-4,242.5,0,0
71.9999,216,4,-4,242.5,0,0
75.9999,212,4,-4,242.5,0,0
79.9999,208,4,-4,242.5,0,0
83.9999,204,4,-4,242.5,0,0
87.9999,200,4,-4,242.5,0,0
91.9999,196,4,-4,242.5,0,0
95.9999,192,4,-4,242.5,0,0
99.9999,188,4,-4,242.5,0,0
104,184,4,-4,242.5,0,0
108,180,4,-4,242.5,0,0
112,176,4,-4,242.5,0,0
116,172,4,-4,242.5,0,0
120,168,4,-4,242.5,0,0
124,164,4,-4,242.5,0,0
128,160,4,-4,242.5,0,0
132,156,4,-4,242.5,0,0
136,152,4,-4,242.5,0,0
140,148,4,-4,242.5,0,0
144,144,4,-4,242.5,0,0
148,140,4,-4,242.5,0,0
152,136,4,-4,242.5,0,0
156,132,4,-4,242.5,0,0
160,128,4,-4,242.5,0,0
164,124,4,-4,242.5,0,0
168,120,4,-4,242.5,0,0
172,116,4,-4,242.5,0,0
176,112,4,-4,242.5,0,0
180,108,4,-4,242.5,0,0
184,104,4,-4,242.5,0,0
188,100,4,-4,242.5,0,0
192,96,4,-4,242.5,0,0
196,92,4,-4,242.5,0,0
200,88,4,-4,242.5,0,0
204,84,4,-4,242.5,0,0
208,80,4,-4,242.5,0,0
212,76,4,-4,242.5,0,0
216,72,4,-4,242.5,0,0
220,68,4,-4,242.5,0,0
224,64,4,-4,242.5,0,0
228,60,4,-4,242.5,0,0
232,56,4,-4,242.5,0,0
236,52,4,-4,242.5,0,0
240,48,4,-4,242.5,0,0
244,44,4,-4,242.5,0,0
248,40,4,-4,242.5,0,0
252,36,4,-4,242.5,0,0
256,32,4,-4,242.5,0,0
260,28,4,-4,242.5,0,0
264,24,4,-4,242.5,0,0
268,20,4,-4,242.5,0,0
272,16,4,-4,242.5,0,0
276,12,4,-4,242.5,0,0
280,8,4,4,242.5,0,0
284,12,4,4,242.5,0,0
288,16,4,4,242.5,0,0
292,20,4,4,242.5,0,0
296,24,4,4,242.5,0,0
300,28,4,4,242.5,0,0
304,32,4,4,242.5,0,0
308,36,4,4,242.5,0,0
312,40,4,4,242.5,0,0
316,44,4,4,242.5,0,0
320,48,4,4,242.5,0,0
324,52,4,4,246.5,0,102
328,56,4,4,246.5,0,0
332,60,4,4,246.5,0,0
336,64,4,4,246.5,0,0
340,68,4,4,246.5,0,0
344,72,4,4,246.5,0,0
348,76,4,4,246.5,0,0
352,80,4,4,246.5,0,0
356,84,4,4,246.5,0,0
360,88,4,4,246.5,0,0
364,92,4,4,246.5,0,0
368,96,4,4,246.5,0,0
372,100,4,4,246.5,0,0
376,104,4,4,246.5,0,0
380,108,4,4,250.5,0,102
384,112,4,4,254.5,0,102
388,116,4,4,258.5,0,102
392,120,4,4,262.5,0,102
396,124,4,4,266.5,0,102
400,128,4,4,274.5,0,102
404,132,4,4,278.5,0,102
408,136,4,4,282.5,0,102
412,140,4,4,286.5,0,102
416,144,4,4,290.5,0,102
420,148,4,4,294.5,0,102
424,152,4,4,298.5,0,102
428,156,4,4,306.5,0,102
432,160,4,4,310.5,0,102
436,164,4,4,314.5,0,102
440,168,4,4,318.5,0,102
444,172,4,4,322.5,0,102
448,176,4,4,322.5,0,0
452,180,4,4,322.5,0,0
456,184,4,4,322.5,0,0
460,188,4,4,322.5,0,0
464,192,4,4,322.5,0,0
468,196,4,4,322.5,0,0
472,200,4,4,322.5,0,0
476,204,4,4,322.5,0,0
480,208,4,4,322.5,0,0
484,212,4,4,322.5,0,0
488,216,4,4,322.5,0,0
492,220,4,4,322.5,0,0
496,224,4,4,318.5,0,100
500,228,4,4,318.5,0,0
504,232,4,4,318.5,0,0
508,236,4,4,318.5,0,0
512,240,4,4,318.5,0,0
516,244,4,4,318.5,0,0
520,248,4,4,318.5,0,0
524,252,4,4,318.5,0,0
528,256,4,4,318.5,0,0
532,260,4,4,318.5,0,0
536,264,4,4,318.5,0,0
540,268,4,4,318.5,0,0
544,272,4,4,318.5,0,0
548,276,4,4,318.5,0,0
552,280,4,4,314.5,0,100
556,284,4,4,310.5,0,100
560,288,4,4,306.5,0,100
564,292,4,4,302.5,0,100
568,296,4,4,298.5,0,100
572,300,4,4,290.5,0,100
576,304,4,4,286.5,0,100
580,308,4,4,282.5,0,100
584,312,4,4,278.5,0,100
588,316,4,4,274.5,0,100
592,320,4,4,270.5,0,100
596,324,4,4,266.5,0,100
600,328,4,4,258.5,0,100
604,332,4,4,254.5,0,100
608,336,-4,4,250.5,0,100
604,340,-4,4,246.5,0,100
600,344,-4,4,242.5,0,100
596,348,-4,4,238.5,0,100
592,352,-4,4,234.5,0,100
588,356,-4,4,230.5,0,100
584,360,-4,4,222.5,0,100
580,364,-4,4,218.5,0,100
576,368,-4,4,214.5,0,100
572,372,-4,4,210.5,0,100
568,376,-4,4,206.5,0,100
564,380,-4,4,202.5,0,100
560,384,-4,4,198.5,0,100
556,388,-4,-4,190.5,0,100
552,384,-4,-4,186.5,0,100
548,380,-4,-4,182.5,0,100
544,376,-4,-4,178.5,0,100
540,372,-4,-4,174.5,0,100
536,368,-4,-4,170.5,0,100
532,364,-4,-4,162.5,0,100
528,360,-4,-4,158.5,0,100
524,356,-4,-4,158.5,0,0
520,352,-4,-4,158.5,0,0
516,348,-4,-4,158.5,0,0
512,344,-4,-4,158.5,0,0
508,340,-4,-4,158.5,0,0
504,336,-4,-4,158.5,0,0
500,332,-4,-4,158.5,0,0
496,328,-4,-4,158.5,0,0
492,324,-4,-4,162.5,0,102
488,320,-4,-4,162.5,0,0
484,316,-4,-4,162.5,0,0
480,312,-4,-4,162.5,0,0
476,308,-4,-4,162.5,0,0
472,304,-4,-4,162.5,0,0
468,300,-4,-4,162.5,0,0
464,296,-4,-4,162.5,0,0
460,292,-4,-4,162.5,0,0
456,288,-4,-4,162.5,0,0
452,284,-4,-4,162.5,0,0
448,280,-4,-4,162.5,0,0
444,276,-4,-4,162.5,0,0
440,272,-4,-4,162.5,0,0
436,268,-4,-4,162.5,0,0
432,264,-4,-4,162.5,0,0
428,260,-4,-4,162.5,0,0
424,256,-4,-4,162.5,0,0
420,252,-4,-4,162.5,0,0
416,248,-4,-4,162.5,0,0
412,244,-4,-4,162.5,0,0
408,240,-4,-4,162.5,0,0
404,236,-4,-4,162.5,0,0
400,232,-4,-4,162.5,0,0
396,228,-4,-4,162.5,0,0
392,224,-4,-4,162.5,0,0
388,220,-4,-4,162.5,0,0
384,216,-4,-4,162.5,0,0
380,212,-4,-4,162.5,0,0
376,208,-4,-4,162.5,0,0
372,204,-4,-4,162.5,0,0
368,200,-4,-4,162.5,0,0
364,196,-4,-4,162.5,0,0
360,192,-4,-4,162.5,0,0
356,188,-4,-4,162.5,0,0
352,184,-4,-4,162.5,0,0
348,180,-4,-4,162.5,0,0
344,176,-4,-4,162.5,0,0
340,172,-4,-4,162.5,0,0
336,168,-4,-4,162.5,0,0
332,164,-4,-4,162.5,0,0
328,160,-4,-4,162.5,0,0
324,156,-4,-4,162.5,0,0
320,152,-4,-4,162.5,0,0
316,148,-4,-4,162.5,0,0
312,144,-4,-4,162.5,0,0
308,140,-4,-4,162.5,0,0
304,136,-4,-4,162.5,0,0
300,132,-4,-4,162.5,0,0
296,128,-4,-4,162.5,0,0
292,124,-4,-4,162.5,0,0
288,120,-4,-4,162.5,0,0
284,116,-4,-4,162.5,0,0
280,112,-4,-4,162.5,0,0
276,108,-4,-4,162.5,0,0
272,104,-4,-4,162.5,0,0
268,100,-4,-4,162.5,0,0
264,96,-4,-4,162.5,0,0
260,92,-4,-4,162.5,0,0
256,88,-4,-4,162.5,0,0
252,84,-4,-4,162.5,0,0
248,80,-4,-4,162.5,0,0
244,76,-4,-4,162.5,0,0
240,72,-4,-4,162.5,0,0
236,68,-4,-4,162.5,0,0
232,64,-4,-4,162.5,0,0
228,60,-4,-4,162.5,0,0
224,56,-4,-4,162.5,0,0
220,52,-4,-4,162.5,0,0
216,48,-4,-4,162.5,0,0
212,44,-4,-4,162.5,0,0
208,40,-4,-4,162.5,0,0
204,36,-4,-4,162.5,0,0
200,32,-4,-4,162.5,0,0
196,28,-4,-4,162.5,0,0
192,24,-4,-4,162.5,0,0
188,20,-4,-4,162.5,0,0
184,16,-4,-4,162.5,0,0
180,12,-4,-4,162.5,0,0
176,8,-4,4,162.5,0,0
172,12,-4,4,162.5,0,0
168,16,-4,4,162.5,0,0
164,20,-4,4,162.5,0,0
160,24,-4,4,162.5,0,0
156,28,-4,4,162.5,0,0
152,32,-4,4,162.5,0,0
148,36,-4,4,162.5,0,0
144,40,-4,4,162.5,0,0
140,44,-4,4,162.5,0,0
136,48,-4,4,162.5,0,0
132,52,-4,4,162.5,0,0
128,56,-4,4,162.5,0,0
124,60,-4,4,162.5,0,0
120,64,-4,4,162.5,0,0
116,68,-4,4,162.5,0,0
112,72,-4,4,162.5,0,0
108,76,-4,4,162.5,0,0
104,80,-4,4,162.5,0,0
99.9999,84,-4,4,166.5,0,102
95.9999,88,-4,4,166.5,0,0
91.9999,92,-4,4,166.5,0,0
87.9999,96,-4,4,166.5,0,0
83.9999,100,-4,4,166.5,0,0
79.9999,104,-4,4,166.5,0,0
75.9999,108,-4,4,166.5,0,0
71.9999,112,-4,4,166.5,0,0
67.9999,116,-4,4,166.5,0,0
63.9999,120,-4,4,166.5,0,0
59.9999,124,-4,4,166.5,0,0
55.9999,128,-4,4,166.5,0,0
51.9999,132,-4,4,166.5,0,0
47.9999,136,-4,4,166.5,0,0
43.9999,140,-4,4,170.5,0,102
39.9999,144,-4,4,174.5,0,102
35.9999,148,-4,4,178.5,0,102
31.9999,152,-4,4,182.5,0,102
27.9999,156,-4,4,186.5,0,102
23.9999,160,-4,4,194.5,0,102
19.9999,164,-4,4,198.5,0,102
15.9999,168,-4,4,202.5,0,102
11.9999,172,4,4,206.5,0,102
15.9999,176,4,4,210.5,0,102
19.9999,180,4,4,214.5,0,102
23.9999,184,4,4,218.5,0,102
27.9999,188,4,4,222.5,0,102
31.9999,192,4,4,226.5,0,102
35.9999,196,4,4,234.5,0,102
39.9999,200,4,4,234.5,0,0
43.9999,204,4,4,238.5,0,102
47.9999,208,4,4,238.5,0,0
51.9999,212,4,4,238.5,0,0
55.9999,216,4,4,238.5,0,0
59.9999,220,4,4,238.5,0,0
63.9999,224,4,4,238.5,0,0
67.9999,228,4,4,238.5,0,0
71.9999,232,4,4,238.5,0,0
75.9999,236,4,4,238.5,0,0
79.9998,240,4,4,238.5,0,0
83.9998,244,4,4,238.5,0,0
87.9998,248,4,4,242.5,0,102
91.9998,252,4,4,242.5,0,0
95.9998,256,4,4,242.5,0,0
99.9998,260,4,4,242.5,0,0
104,264,4,4,242.5,0,0
108,268,4,4,242.5,0,0
112,272,4,4,242.5,0,0
116,276,4,4,242.5,0,0
120,280,4,4,242.5,0,0
124,284,4,4,242.5,0,0
128,288,4,4,242.5,0,0
132,292,4,4,242.5,0,0
136,296,4,4,242.5,0,0
140,300,4,4,242.5,0,0
144,304,4,4,246.5,0,102
148,308,4,4,250.5,0,102
152,312,4,4,254.5,0,102
156,316,4,4,258.5,0,102
160,320,4,4,262.5,0,102
164,324,4,4,266.5,0,102
168,328,4,4,270.5,0,102
172,332,4,4,274.5,0,102
176,336,4,4,282.5,0,102
180,340,4,4,286.5,0,102
184,344,4,4,290.5,0,102
188,348,4,4,294.5,0,102
192,352,4,4,298.5,0,102
196,356,4,4,302.5,0,102
200,360,4,4,306.5,0,102
204,364,4,4,306.5,0,0
208,368,4,4,306.5,0,0
212,372,4,4,306.5,0,0
216,376,4,4,306.5,0,0
220,380,4,4,306.5,0,0
224,384,4,4,306.5,0,0
228,388,4,-4,306.5,0,0
232,384,4,-4,306.5,0,0
236,380,4,-4,310.5,0,102
240,376,4,-4,310.5,0,0
244,372,4,-4,310.5,0,0
248,368,4,-4,310.5,0,0
252,364,4,-4,310.5,0,0
256,360,4,-4,310.5,0,0
260,356,4,-4,310.5,0,0
264,352,4,-4,310.5,0,0
268,348,4,-4,310.5,0,0
272,344,4,-4,310.5,0,0
276,340,4,-4,310.5,0,0
280,336,4,-4,310.5,0,0
284,332,4,-4,310.5,0,0
288,328,4,-4,310.5,0,0
292,324,4,-4,314.5,0,102
296,320,4,-4,318.5,0,102
300,316,4,-4,322.5,0,102
304,312,4,-4,326.5,0,102
308,308,4,-4,330.5,0,102
312,304,4,-4,334.5,0,102
316,300,4,-4,342.5,0,102
320,296,4,-4,346.5,0,102
324,292,4,-4,350.5,0,102
328,288,4,-4,354.5,0,102
332,284,4,-4,358.5,0,102
336,280,4,-4,362.5,0,102
340,276,4,-4,366.5,0,102
344,272,4,-4,374.5,0,102
348,268,4,-4,378.5,0,102
352,264,4,-4,382.5,0,102
356,260,4,-4,386.5,0,102
360,256,4,-4,390.5,0,102
364,252,4,-4,394.5,0,102
368,248,4,-4,398.5,0,102
372,244,4,-4,402.5,0,102
376,240,4,-4,410.5,0,102
380,236,4,-4,414.5,0,102
384,232,4,-4,418.5,0,102
388,228,4,-4,422.5,0,102
392,224,4,-4,426.5,0,102
396,220,4,-4,430.5,0,102
400,216,4,-4,434.5,0,102
404,212,4,-4,442.5,0,102
408,208,4,-4,446.5,0,102
412,204,4,-4,450.5,0,102
416,200,4,-4,454.5,0,102
420,196,4,-4,458.5,0,102
424,192,4,-4,462.5,0,102
428,188,4,-4,470.5,0,102
432,184,4,-4,474.5,0,102
436,180,4,-4,478.5,0,102
440,176,4,-4,482.5,0,102
444,172,4,-4,486.5,0,102
448,168,4,-4,490.5,0,102
452,164,4,-4,494.5,0,102
456,160,4,-4,502.5,0,102
460,156,4,-4,506.5,0,102
464,152,4,-4,510.5,0,102
468,148,4,-4,514.5,0,102
472,144,4,-4,518.5,0,102
476,140,4,-4,522.5,0,102
480,136,4,-4,526.5,0,102
484,132,4,-4,534.5,0,102
488,128,4,-4,538.5,0,102
492,124,4,-4,542.5,0,102
496,120,4,-4,546.5,0,102
500,116,4,-4,546.5,0,0
504,112,4,-4,546.5,0,0
508,108,4,-4,546.5,0,0
512,104,4,-4,546.5,0,0
516,100,4,-4,546.5,0,0
520,96,4,-4,546.5,0,0
524,92,4,-4,546.5,0,0
528,88,4,-4,546.5,0,0
532,84,4,-4,546.5,0,0
536,80,4,-4,546.5,0,0
540,76,4,-4,546.5,0,0
544,72,4,-4,546.5,0,0
548,68,4,-4,546.5,0,0
552,64,4,-4,546.5,0,0
556,60,4,-4,546.5,0,0
560,56,4,-4,550.5,0,102
564,52,4,-4,550.5,0,0
568,48,4,-4,550.5,0,0
572,44,4,-4,550.5,0,0
576,40,4,-4,550.5,0,0
580,36,4,-4,550.5,0,0
584,32,4,-4,550.5,0,0
588,28,4,-4,550.5,0,0
592,24,4,-4,550.5,0,0
596,20,4,-4,550.5,0,0
600,16,4,-4,550.5,0,0
604,12,4,-4,550.5,0,0
608,8,-3.99999,4,550.5,0,0
604,12,-3.99999,4,550.5,0,0
600,16,-3.99999,4,550.5,0,0
596,20,-3.99999,4,558,0,102
592,24,-3.99999,4,558,0,102
588,28,-3.99999,4,558,0,0
584,32,-3.99999,4,558,0,0
580,36,-3.99999,4,558,0,0
576,40,-3.99999,4,558,0,0
572,44,-3.99999,4,558,0,0
568,48,-3.99999,4,558,0,0
564,52,-3.99999,4,558,0,0
560,56,-3.99999,4,558,0,0
556,60,-3.99999,4,558,0,0
552,64,-3.99999,4,558,0,0
548,68,-3.99999,4,558,0,0
544,72,-3.99999,4,554,0,100
540,76,-3.99999,4,554,0,0
536,80,-3.99999,4,554,0,0
532,84,-3.99999,4,554,0,0
528,88,-3.99999,4,554,0,0
524,92,-3.99999,4,554,0,0
520,96,-3.99999,4,554,0,0
516,100,-3.99999,4,554,0,0
512,104,-3.99999,4,554,0,0
508,108,-3.99999,4,554,0,0
504,112,-3.99999,4,554,0,0
500,116,-3.99999,4,554,0,0
496,120,-3.99999,4,554,0,0
492,124,-3.99999,4,554,0,0
488,128,-3.99999,4,550,0,100
484,132,-3.99999,4,550,0,0
480,136,-3.99999,4,542,0,100
476,140,-3.99999,4,538,0,100
472,144,-3.99999,4,534,0,100
468,148,-3.99999,4,530,0,100
464,152,-3.99999,4,526,0,100
460,156,-3.99999,4,518,0,100
456,160,-3.99999,4,514,0,100
452,164,-3.99999,4,510,0,100
448,168,-3.99999,4,506,0,100
444,172,-3.99999,4,502,0,100
440,176,-3.99999,4,498,0,100
436,180,-3.99999,4,494,0,100
432,184,-3.99999,4,486,0,100
428,188,-3.99999,4,482,0,100
424,192,-3.99999,4,478,0,100
420,196,-3.99999,4,474,0,100
416,200,-3.99999,4,470,0,100
412,204,-3.99999,4,466,0,100
408,208,-3.99999,4,462,0,100
404,212,-3.99999,4,454,0,100
400,216,-3.99999,4,450,0,100
396,220,-3.99999,4,446,0,100
392,224,-3.99999,4,442,0,100
388,228,-3.99999,4,438,0,100
384,232,-3.99999,4,434,0,100
